t,x,series_name,noise_level
0,0.00365063559607,logistic_clean,none
1,0.0145492338233,logistic_clean,none
2,0.0573502144737,logistic_clean,none
3,0.216244669494,logistic_clean,none
4,0.677931649638,logistic_clean,none
5,0.873361312228,logistic_clean,none
6,0.442405322125,logistic_clean,none
7,0.986731412322,logistic_clean,none
8,0.0523701290365,logistic_clean,none
9,0.198509994485,logistic_clean,none
10,0.636415106298,logistic_clean,none
11,0.925563675095,logistic_clean,none
12,0.275582233758,logistic_clean,none
13,0.798546664779,logistic_clean,none
14,0.643479555797,logistic_clean,none
15,0.917654468273,logistic_clean,none
16,0.302258980525,logistic_clean,none
17,0.843593956869,logistic_clean,none
18,0.527772771214,logistic_clean,none
19,0.996914692716,logistic_clean,none
20,0.0123031526501,logistic_clean,none
21,0.0486071403397,logistic_clean,none
22,0.184977944991,logistic_clean,none
23,0.603044419431,logistic_clean,none
24,0.957527390496,logistic_clean,none
25,0.162674747782,logistic_clean,none
26,0.544846696865,logistic_clean,none
27,0.991955095121,logistic_clean,none
28,0.0319207375374,logistic_clean,none
29,0.12360721621,logistic_clean,none
30,0.433313889242,logistic_clean,none
31,0.982211850528,logistic_clean,none
32,0.069886924841,logistic_clean,none
33,0.260010970309,logistic_clean,none
34,0.769621062512,logistic_clean,none
35,0.709217930599,logistic_clean,none
36,0.824911430063,logistic_clean,none
37,0.577730250458,logistic_clean,none
38,0.975832032655,logistic_clean,none
39,0.0943355067978,logistic_clean,none
40,0.34174527582,logistic_clean,none
41,0.899821769099,logistic_clean,none
42,0.360570211818,logistic_clean,none
43,0.92223733667,logistic_clean,none
44,0.286862526087,logistic_clean,none
45,0.818289668856,logistic_clean,none
46,0.594766746799,logistic_clean,none
47,0.964077054805,logistic_clean,none
48,0.138529948815,logistic_clean,none
49,0.477357608385,logistic_clean,none
50,0.997949288408,logistic_clean,none
51,0.00818602469695,logistic_clean,none
52,0.0324760547864,logistic_clean,none
53,0.125685442608,logistic_clean,none
54,0.439554448497,logistic_clean,none
55,0.985385341214,logistic_clean,none
56,0.0576042821381,logistic_clean,none
57,0.21714411527,logistic_clean,none
58,0.679970193894,logistic_clean,none
59,0.870442917239,logistic_clean,none
60,0.451088180271,logistic_clean,none
61,0.990430535563,logistic_clean,none
62,0.037911559149,logistic_clean,none
63,0.145897091327,logistic_clean,none
64,0.498444520279,logistic_clean,none
65,0.999990321931,logistic_clean,none
66,3.87118999583e-05,logistic_clean,none
67,0.000154841605389,logistic_clean,none
68,0.000619270517863,logistic_clean,none
69,0.00247554808755,logistic_clean,none
70,0.00987767899688,logistic_clean,none
71,0.0391204418181,logistic_clean,none
72,0.1503601314,logistic_clean,none
73,0.511007849142,logistic_clean,none
74,0.999515309029,logistic_clean,none
75,0.00193782418234,logistic_clean,none
76,0.00773627607913,logistic_clean,none
77,0.0307057044462,logistic_clean,none
78,0.119051456643,logistic_clean,none
79,0.419512829256,logistic_clean,none
80,0.974087261382,logistic_clean,none
81,0.10096507438,logistic_clean,none
82,0.363084512541,logistic_clean,none
83,0.925016597176,logistic_clean,none
84,0.277443568501,logistic_clean,none
85,0.801874539194,logistic_clean,none
86,0.635487050347,logistic_clean,none
87,0.926573036753,logistic_clean,none
88,0.27214177726,logistic_clean,none
89,0.79232252132,logistic_clean,none
90,0.658190174117,logistic_clean,none
91,0.899903475251,logistic_clean,none
92,0.360308841928,logistic_clean,none
93,0.921945521426,logistic_clean,none
94,0.287847907793,logistic_clean,none
95,0.819965959089,logistic_clean,none
96,0.590487140098,logistic_clean,none
97,0.967248309908,logistic_clean,none
98,0.126716067553,logistic_clean,none
99,0.442636423108,logistic_clean,none
100,0.986837680184,logistic_clean,none
101,0.0519562926104,logistic_clean,none
102,0.197027345074,logistic_clean,none
103,0.632830281469,logistic_clean,none
104,0.929424465299,logistic_clean,none
105,0.26237851441,logistic_clean,none
106,0.774144118343,logistic_clean,none
107,0.699380009511,logistic_clean,none
108,0.84099044723,logistic_clean,none
109,0.534902059593,logistic_clean,none
110,0.995127384945,logistic_clean,none
111,0.019395490711,logistic_clean,none
112,0.0760772226044,logistic_clean,none
113,0.281157915221,logistic_clean,none
114,0.808432567718,logistic_clean,none
115,0.619477404684,logistic_clean,none
116,0.94290059908,logistic_clean,none
117,0.215356237337,logistic_clean,none
118,0.675911713509,logistic_clean,none
119,0.876220276201,logistic_clean,none
120,0.433833215101,logistic_clean,none
121,0.982487826305,logistic_clean,none
122,0.0688219898718,logistic_clean,none
123,0.256342094328,logistic_clean,none
124,0.762523300013,logistic_clean,none
125,0.724326067801,logistic_clean,none
126,0.79871126122,logistic_clean,none
127,0.643086329681,logistic_clean,none
128,0.918105209034,logistic_clean,none
129,0.300752136715,logistic_clean,none
